"icode","n","min","max","mean","sd","product","meanpsd","meanmsd","code","realm","biome","area"
17,99967,4076,10000,7144.840107,1457.516085,"MCD09_mean_11",8602.356192,5687.324022,"AA_10","Australasia","Montane Grasslands & Shrublands",67647.4404677671
18,1630,6313,9582,8527.964417,712.150683,"MCD09_mean_11",9240.1151,7815.813734,"AA_11","Australasia","Tundra",876.391879628791
19,1113014,1046,8360,3902.289754,782.50875,"MCD09_mean_11",4684.798504,3119.781004,"AA_12","Australasia","Mediterranean Forests, Woodlands & Scrub",805435.726597712
20,4626700,605,7098,3282.693734,606.497812,"MCD09_mean_11",3889.191546,2676.195922,"AA_13","Australasia","Deserts & Xeric Shrublands",3580111.63052413
21,31421,4593,9295,7302.584195,696.420143,"MCD09_mean_11",7999.004338,6606.164052,"AA_14","Australasia","Mangroves",26884.7535125501
22,6661401,517,10000,5688.442079,2524.224025,"MCD09_mean_11",8212.666104,3164.218054,"IM_1","IndoMalay","Tropical & Subtropical Moist Broadleaf Forests",5422854.37209134
23,1886721,757,9701,3769.339419,2192.803771,"MCD09_mean_11",5962.14319,1576.535648,"IM_2","IndoMalay","Tropical & Subtropical Dry Broadleaf Forests",1531782.59191699
24,127677,523,10000,2902.450073,2247.652825,"MCD09_mean_11",5150.102898,654.797248,"IM_3","IndoMalay","Tropical & Subtropical Coniferous Forests",95956.3882790413
25,200216,545,9261,3774.220122,1746.001219,"MCD09_mean_11",5520.221341,2028.218903,"IM_4","IndoMalay","Temperate Broadleaf & Mixed Forests",149970.345753284
26,90962,539,9898,3670.012786,2034.52459,"MCD09_mean_11",5704.537376,1635.488196,"IM_5","IndoMalay","Temperate Conifer Forests",67304.1093393582
27,45388,500,7743,1309.682141,432.650259,"MCD09_mean_11",1742.3324,877.031882,"IM_7","IndoMalay","Tropical & Subtropical Grasslands, Savannas & Shrublands",34651.8762386551
28,35520,683,6989,1698.226408,789.467004,"MCD09_mean_11",2487.693412,908.759404,"IM_9","IndoMalay","Flooded Grasslands & Savannas",27965.061625446
29,5088,7439,9960,9107.326847,535.977281,"MCD09_mean_11",9643.304128,8571.349566,"IM_10","IndoMalay","Montane Grasslands & Shrublands",4348.58030785199
30,1396261,409,8734,2303.215629,1778.346042,"MCD09_mean_11",4081.561671,524.869587,"IM_13","IndoMalay","Deserts & Xeric Shrublands",1089110.26176248
31,142941,634,9898,5824.717471,2639.346111,"MCD09_mean_11",8464.063582,3185.37136,"IM_14","IndoMalay","Mangroves",119125.2374617
32,666166,1603,9415,6350.570624,1440.005723,"MCD09_mean_11",7790.576347,4910.564901,"PA_1","Palearctic","Tropical & Subtropical Moist Broadleaf Forests",511013.17083952
33,14778591,1385,10000,6757.643692,1671.233628,"MCD09_mean_11",8428.87732,5086.410064,"PA_4","Palearctic","Temperate Broadleaf & Mixed Forests",8693080.70914956
34,2891794,1161,10000,5924.315491,1674.952533,"MCD09_mean_11",7599.268024,4249.362958,"PA_5","Palearctic","Temperate Conifer Forests",1713206.30862659
35,24585235,1145,10000,6547.634386,1511.292782,"MCD09_mean_11",8058.927168,5036.341604,"PA_6","Palearctic","Boreal Forests/Taiga",9974753.84803102
36,8286176,1636,10000,5990.961474,1648.126275,"MCD09_mean_11",7639.087749,4342.835199,"PA_8","Palearctic","Temperate Grasslands, Savannas & Shrublands",4720739.03932887
37,526657,399,7241,3876.31511,1127.325861,"MCD09_mean_11",5003.640971,2748.989249,"PA_9","Palearctic","Flooded Grasslands & Savannas",338367.403951761
38,4899545,237,10000,3905.078685,1740.393801,"MCD09_mean_11",5645.472486,2164.684884,"PA_10","Palearctic","Montane Grasslands & Shrublands",3392431.64470598
39,12384055,1009,10000,7076.361551,1574.599564,"MCD09_mean_11",8650.961115,5501.761987,"PA_11","Palearctic","Tundra",4057181.56827342
40,3015613,1488,9888,5105.577888,1172.902069,"MCD09_mean_11",6278.479957,3932.675819,"PA_12","Palearctic","Mediterranean Forests, Woodlands & Scrub",2055581.75529756
41,24050470,3,10000,2589.802407,1572.77416,"MCD09_mean_11",4162.576567,1017.028247,"PA_13","Palearctic","Deserts & Xeric Shrublands",17403596.330573
42,67273,1491,3098,2108.762133,236.941153,"MCD09_mean_11",2345.703286,1871.82098,"NA_2","Nearctic","Tropical & Subtropical Dry Broadleaf Forests",51094.6339654442
43,375006,1476,7588,2845.981104,751.879836,"MCD09_mean_11",3597.86094,2094.101268,"NA_3","Nearctic","Tropical & Subtropical Coniferous Forests",289049.53675497
44,4419312,3390,9116,6525.854988,1212.576328,"MCD09_mean_11",7738.431316,5313.27866,"NA_4","Nearctic","Temperate Broadleaf & Mixed Forests",2842611.26278819
45,3848773,1987,9999,6349.08253,1488.2901,"MCD09_mean_11",7837.37263,4860.79243,"NA_5","Nearctic","Temperate Conifer Forests",2306573.43922857
46,11172313,3035,10000,7023.616869,1146.939964,"MCD09_mean_11",8170.556833,5876.676905,"NA_6","Nearctic","Boreal Forests/Taiga",5103136.38558615
47,107349,3365,6428,4826.29297,517.030593,"MCD09_mean_11",5343.323563,4309.262377,"NA_7","Nearctic","Tropical & Subtropical Grasslands, Savannas & Shrublands",80803.054655962
48,5021883,2166,8539,5315.043059,1155.761038,"MCD09_mean_11",6470.804097,4159.282021,"NA_8","Nearctic","Temperate Grasslands, Savannas & Shrublands",3096877.65556798
49,11893003,2047,10000,6867.976036,1455.32109,"MCD09_mean_11",8323.297126,5412.654946,"NA_11","Nearctic","Tundra",4253620.780699
50,173991,2111,6830,3529.777805,598.109053,"MCD09_mean_11",4127.886858,2931.668752,"NA_12","Nearctic","Mediterranean Forests, Woodlands & Scrub",121539.999692215
51,3294261,1414,9123,3475.3486,1270.622092,"MCD09_mean_11",4745.970692,2204.726508,"NA_13","Nearctic","Deserts & Xeric Shrublands",2324734.02781372
52,1517251,2711,9984,6595.57407,1060.976665,"MCD09_mean_11",7656.550735,5534.597405,"NA_98","Nearctic","Lake",875775.204944069
53,76036324,30,10000,1382.100445,1790.972028,"MCD09_mean_11",3173.072473,-408.871583,"NA_99","Nearctic","Rock & Ice",8632669.43482529
54,11000629,1282,10000,7540.038738,998.397205,"MCD09_mean_11",8538.435943,6541.641533,"NT_1","Neotropics","Tropical & Subtropical Moist Broadleaf Forests",9277768.86643515
55,1386714,1033,10000,5718.461099,2097.568495,"MCD09_mean_11",7816.029594,3620.892604,"NT_2","Neotropics","Tropical & Subtropical Dry Broadleaf Forests",1144758.86402722
56,399192,1168,10000,5351.164723,1822.163614,"MCD09_mean_11",7173.328337,3529.001109,"NT_3","Neotropics","Tropical & Subtropical Coniferous Forests",327610.676518667
57,690956,935,10000,7165.884346,1844.711305,"MCD09_mean_11",9010.595651,5321.173041,"NT_4","Neotropics","Temperate Broadleaf & Mixed Forests",413198.920570835
58,4946417,1288,9762,6578.417256,1539.142724,"MCD09_mean_11",8117.55998,5039.274532,"NT_7","Neotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",3993853.751848
59,2478959,1230,10000,4646.733687,1119.501482,"MCD09_mean_11",5766.235169,3527.232205,"NT_8","Neotropics","Temperate Grasslands, Savannas & Shrublands",1629667.51758279
60,340291,2259,9524,6045.973482,1313.553909,"MCD09_mean_11",7359.527391,4732.419573,"NT_9","Neotropics","Flooded Grasslands & Savannas",270985.872744574
61,1103938,148,10000,4163.497321,2654.307341,"MCD09_mean_11",6817.804662,1509.18998,"NT_10","Neotropics","Montane Grasslands & Shrublands",874747.377543077
62,203097,36,8764,1740.734053,1444.203325,"MCD09_mean_11",3184.937378,296.530728,"NT_12","Neotropics","Mediterranean Forests, Woodlands & Scrub",148840.281162682
63,1401083,0,10000,5136.257649,2088.36135,"MCD09_mean_11",7224.618999,3047.896299,"NT_13","Neotropics","Deserts & Xeric Shrublands",1178910.87764069
64,151413,1097,9719,5471.747274,1772.875333,"MCD09_mean_11",7244.622607,3698.871941,"NT_14","Neotropics","Mangroves",125626.572163706
65,9721,2131,7154,4265.432569,894.357884,"MCD09_mean_11",5159.790453,3371.074685,"NT_98","Neotropics","Lake",8033.35708767562
66,31283,5826,10000,9600.57162,569.359146,"MCD09_mean_11",10169.930766,9031.212474,"NT_99","Neotropics","Rock & Ice",17425.9514544645
67,35354,1284,9820,7592.456808,1460.732744,"MCD09_mean_11",9053.189552,6131.724064,"OC_1","Oceania","Tropical & Subtropical Moist Broadleaf Forests",29041.4567475314
68,18023,2744,9616,7044.178938,1447.207323,"MCD09_mean_11",8491.386261,5596.971615,"OC_2","Oceania","Tropical & Subtropical Dry Broadleaf Forests",14716.7680716168
69,4200,2497,9457,4772.892619,1148.628004,"MCD09_mean_11",5921.520623,3624.264615,"OC_7","Oceania","Tropical & Subtropical Grasslands, Savannas & Shrublands",3397.20486338822
1,4109912,0,10000,6058.997082,1857.189244,"MCD09_mean_12",7916.186326,4201.807838,"AT_1","Afrotropics","Tropical & Subtropical Moist Broadleaf Forests",3493131.82776895
2,236635,3101,9720,7089.461774,1117.564123,"MCD09_mean_12",8207.025897,5971.897651,"AT_2","Afrotropics","Tropical & Subtropical Dry Broadleaf Forests",195296.351029083
3,16678175,0,9865,4337.56183,2884.912026,"MCD09_mean_12",7222.473856,1452.649804,"AT_7","Afrotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",14012152.6144706
4,32718,543,9275,1864.527294,1124.740218,"MCD09_mean_12",2989.267512,739.787076,"AT_8","Afrotropics","Temperate Grasslands, Savannas & Shrublands",25842.0842717302
5,547700,661,9408,4712.287015,2638.077275,"MCD09_mean_12",7350.36429,2074.20974,"AT_9","Afrotropics","Flooded Grasslands & Savannas",458825.014149343
6,1082136,0,10000,5213.7716,2089.626863,"MCD09_mean_12",7303.398463,3124.144737,"AT_10","Afrotropics","Montane Grasslands & Shrublands",864245.767747328
7,133341,748,7580,3386.480452,1293.008508,"MCD09_mean_12",4679.48896,2093.471944,"AT_12","Afrotropics","Mediterranean Forests, Woodlands & Scrub",95863.7234657234
8,3035409,1,8979,2911.83322,1614.272024,"MCD09_mean_12",4526.105244,1297.561196,"AT_13","Afrotropics","Deserts & Xeric Shrublands",2408177.6913716
9,90957,996,9664,5175.880834,1550.929038,"MCD09_mean_12",6726.809872,3624.951796,"AT_14","Afrotropics","Mangroves",76880.1227050211
10,182688,558,9294,5374.109422,1827.829422,"MCD09_mean_12",7201.938844,3546.28,"AT_98","Afrotropics","Lake",155945.223326255
11,15250247,150,10000,3276.284972,1777.53097,"MCD09_mean_12",5053.815942,1498.754002,"AN_11","Antarctic","Tundra",3224184.7464844
12,1358169,3458,10000,8247.866313,932.797271,"MCD09_mean_12",9180.663584,7315.069042,"AA_1","Australasia","Tropical & Subtropical Moist Broadleaf Forests",1160342.82886843
13,104288,3968,10000,8598.901101,885.051166,"MCD09_mean_12",9483.952267,7713.849935,"AA_2","Australasia","Tropical & Subtropical Dry Broadleaf Forests",88348.3176177127
14,1060843,3119,9485,5873.220484,1190.419662,"MCD09_mean_12",7063.640146,4682.800822,"AA_4","Australasia","Temperate Broadleaf & Mixed Forests",736810.28289232
15,2670428,1889,9425,6111.842015,1116.49237,"MCD09_mean_12",7228.334385,4995.349645,"AA_7","Australasia","Tropical & Subtropical Grasslands, Savannas & Shrublands",2170611.10563935
16,865493,2465,8793,4419.053175,941.387859,"MCD09_mean_12",5360.441034,3477.665316,"AA_8","Australasia","Temperate Grasslands, Savannas & Shrublands",631022.582964559
17,99967,4311,10000,7284.147879,1390.561184,"MCD09_mean_12",8674.709063,5893.586695,"AA_10","Australasia","Montane Grasslands & Shrublands",67647.4404677671
18,1630,6445,9370,8339.933129,648.599541,"MCD09_mean_12",8988.53267,7691.333588,"AA_11","Australasia","Tundra",876.391879628791
19,1113014,1220,7845,3318.715976,699.154227,"MCD09_mean_12",4017.870203,2619.561749,"AA_12","Australasia","Mediterranean Forests, Woodlands & Scrub",805435.726597712
20,4626700,863,7128,3737.441498,860.071066,"MCD09_mean_12",4597.512564,2877.370432,"AA_13","Australasia","Deserts & Xeric Shrublands",3580111.63052413
21,31421,4855,9463,7689.931129,672.526684,"MCD09_mean_12",8362.457813,7017.404445,"AA_14","Australasia","Mangroves",26884.7535125501
22,6661401,562,10000,5514.637271,2791.807631,"MCD09_mean_12",8306.444902,2722.82964,"IM_1","IndoMalay","Tropical & Subtropical Moist Broadleaf Forests",5422854.37209134
23,1886721,438,9699,3000.496953,2196.502324,"MCD09_mean_12",5196.999277,803.994629,"IM_2","IndoMalay","Tropical & Subtropical Dry Broadleaf Forests",1531782.59191699
24,127677,753,10000,3309.043876,1994.38845,"MCD09_mean_12",5303.432326,1314.655426,"IM_3","IndoMalay","Tropical & Subtropical Coniferous Forests",95956.3882790413
25,200216,636,9408,3983.733393,1524.438229,"MCD09_mean_12",5508.171622,2459.295164,"IM_4","IndoMalay","Temperate Broadleaf & Mixed Forests",149970.345753284
26,90962,781,9886,3794.947868,1690.612408,"MCD09_mean_12",5485.560276,2104.33546,"IM_5","IndoMalay","Temperate Conifer Forests",67304.1093393582
27,45388,700,8000,1907.754605,511.616022,"MCD09_mean_12",2419.370627,1396.138583,"IM_7","IndoMalay","Tropical & Subtropical Grasslands, Savannas & Shrublands",34651.8762386551
28,35520,519,6630,1682.708249,982.688887,"MCD09_mean_12",2665.397136,700.019362,"IM_9","IndoMalay","Flooded Grasslands & Savannas",27965.061625446
29,5088,7836,10000,9251.146423,424.800216,"MCD09_mean_12",9675.946639,8826.346207,"IM_10","IndoMalay","Montane Grasslands & Shrublands",4348.58030785199
30,1396261,391,8163,2022.225915,1343.854828,"MCD09_mean_12",3366.080743,678.371087,"IM_13","IndoMalay","Deserts & Xeric Shrublands",1089110.26176248
31,142941,583,9851,5565.405489,3000.821839,"MCD09_mean_12",8566.227328,2564.58365,"IM_14","IndoMalay","Mangroves",119125.2374617
32,666166,1452,9228,6462.455793,1873.117593,"MCD09_mean_12",8335.573386,4589.3382,"PA_1","Palearctic","Tropical & Subtropical Moist Broadleaf Forests",511013.17083952
33,14778591,1749,10000,6622.055487,1694.728113,"MCD09_mean_12",8316.7836,4927.327374,"PA_4","Palearctic","Temperate Broadleaf & Mixed Forests",8693080.70914956
34,2890195,709,10000,5691.215639,1957.29595,"MCD09_mean_12",7648.511589,3733.919689,"PA_5","Palearctic","Temperate Conifer Forests",1713206.30862659
35,23673982,649,10000,6356.848943,1784.713075,"MCD09_mean_12",8141.562018,4572.135868,"PA_6","Palearctic","Boreal Forests/Taiga",9974753.84803102
36,8286176,1698,10000,5924.042748,1657.051799,"MCD09_mean_12",7581.094547,4266.990949,"PA_8","Palearctic","Temperate Grasslands, Savannas & Shrublands",4720739.03932887
37,526657,686,7395,3511.058683,845.690838,"MCD09_mean_12",4356.749521,2665.367845,"PA_9","Palearctic","Flooded Grasslands & Savannas",338367.403951761
38,4899545,197,10000,3972.354603,1733.167928,"MCD09_mean_12",5705.522531,2239.186675,"PA_10","Palearctic","Montane Grasslands & Shrublands",3392431.64470598
39,6336055,0,10000,6643.660053,2015.515199,"MCD09_mean_12",8659.175252,4628.144854,"PA_11","Palearctic","Tundra",4057181.56827342
40,3015613,1695,10000,5404.589784,1239.532084,"MCD09_mean_12",6644.121868,4165.0577,"PA_12","Palearctic","Mediterranean Forests, Woodlands & Scrub",2055581.75529756
41,24050470,75,10000,3120.361243,1770.497729,"MCD09_mean_12",4890.858972,1349.863514,"PA_13","Palearctic","Deserts & Xeric Shrublands",17403596.330573
42,67273,2172,3893,2872.073061,205.397444,"MCD09_mean_12",3077.470505,2666.675617,"NA_2","Nearctic","Tropical & Subtropical Dry Broadleaf Forests",51094.6339654442
43,375006,2084,7534,3315.141574,564.411939,"MCD09_mean_12",3879.553513,2750.729635,"NA_3","Nearctic","Tropical & Subtropical Coniferous Forests",289049.53675497
44,4419312,4412,9863,7070.954581,1036.256815,"MCD09_mean_12",8107.211396,6034.697766,"NA_4","Nearctic","Temperate Broadleaf & Mixed Forests",2842611.26278819
45,3848773,2246,9973,6450.482858,1086.951343,"MCD09_mean_12",7537.434201,5363.531515,"NA_5","Nearctic","Temperate Conifer Forests",2306573.43922857
46,11172299,2374,10000,6587.059846,1105.500083,"MCD09_mean_12",7692.559929,5481.559763,"NA_6","Nearctic","Boreal Forests/Taiga",5103136.38558615
47,107349,4972,7246,5959.776272,358.415717,"MCD09_mean_12",6318.191989,5601.360555,"NA_7","Nearctic","Tropical & Subtropical Grasslands, Savannas & Shrublands",80803.054655962
48,5021883,2644,8667,5732.798696,976.369543,"MCD09_mean_12",6709.168239,4756.429153,"NA_8","Nearctic","Temperate Grasslands, Savannas & Shrublands",3096877.65556798
49,7526850,1717,10000,6905.666005,1392.739483,"MCD09_mean_12",8298.405488,5512.926522,"NA_11","Nearctic","Tundra",4253620.780699
50,173991,2993,8907,4549.438988,624.404172,"MCD09_mean_12",5173.84316,3925.034816,"NA_12","Nearctic","Mediterranean Forests, Woodlands & Scrub",121539.999692215
51,3294261,1776,9325,4208.717668,1273.412664,"MCD09_mean_12",5482.130332,2935.305004,"NA_13","Nearctic","Deserts & Xeric Shrublands",2324734.02781372
52,1517251,2009,10000,6940.964372,1391.491604,"MCD09_mean_12",8332.455976,5549.472768,"NA_98","Nearctic","Lake",875775.204944069
53,72607506,0,10000,599.243328,1263.544937,"MCD09_mean_12",1862.788265,-664.301609,"NA_99","Nearctic","Rock & Ice",8632669.43482529
54,11000629,1031,10000,7672.798224,979.748722,"MCD09_mean_12",8652.546946,6693.049502,"NT_1","Neotropics","Tropical & Subtropical Moist Broadleaf Forests",9277768.86643515
55,1386714,526,10000,5626.819709,2141.691236,"MCD09_mean_12",7768.510945,3485.128473,"NT_2","Neotropics","Tropical & Subtropical Dry Broadleaf Forests",1144758.86402722
56,399192,917,9916,4559.622698,1804.641178,"MCD09_mean_12",6364.263876,2754.98152,"NT_3","Neotropics","Tropical & Subtropical Coniferous Forests",327610.676518667
57,690956,580,10000,6812.146912,2212.534417,"MCD09_mean_12",9024.681329,4599.612495,"NT_4","Neotropics","Temperate Broadleaf & Mixed Forests",413198.920570835
58,4946417,1327,9777,6813.666018,1373.531241,"MCD09_mean_12",8187.197259,5440.134777,"NT_7","Neotropics","Tropical & Subtropical Grasslands, Savannas & Shrublands",3993853.751848
59,2478959,1173,10000,4363.457398,1292.700972,"MCD09_mean_12",5656.15837,3070.756426,"NT_8","Neotropics","Temperate Grasslands, Savannas & Shrublands",1629667.51758279
60,340291,1663,9412,6335.046152,1338.231407,"MCD09_mean_12",7673.277559,4996.814745,"NT_9","Neotropics","Flooded Grasslands & Savannas",270985.872744574
61,1103938,183,10000,4934.247751,2760.747141,"MCD09_mean_12",7694.994892,2173.50061,"NT_10","Neotropics","Montane Grasslands & Shrublands",874747.377543077
62,203097,0,7107,1254.879122,1190.929836,"MCD09_mean_12",2445.808958,63.949286,"NT_12","Neotropics","Mediterranean Forests, Woodlands & Scrub",148840.281162682
63,1401083,66,9995,5739.503425,2069.433423,"MCD09_mean_12",7808.936848,3670.070002,"NT_13","Neotropics","Deserts & Xeric Shrublands",1178910.87764069
64,151413,521,9613,5345.288482,1737.567718,"MCD09_mean_12",7082.8562,3607.720764,"NT_14","Neotropics","Mangroves",125626.572163706
65,9721,2884,8419,5767.962247,1146.799306,"MCD09_mean_12",6914.761553,4621.162941,"NT_98","Neotropics","Lake",8033.35708767562
66,31283,5977,10000,9696.360196,517.132509,"MCD09_mean_12",10213.492705,9179.227687,"NT_99","Neotropics","Rock & Ice",17425.9514544645
67,35354,1685,9801,7366.187136,1389.214071,"MCD09_mean_12",8755.401207,5976.973065,"OC_1","Oceania","Tropical & Subtropical Moist Broadleaf Forests",29041.4567475314
68,18023,2615,9587,6626.243522,1549.22454,"MCD09_mean_12",8175.468062,5077.018982,"OC_2","Oceania","Tropical & Subtropical Dry Broadleaf Forests",14716.7680716168
